機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,002","-1,218",11,6,1/235.4,1/363.8,1/667.0
マイジャグラーV,1002,"5,854",-735,18,17,1/167.3,1/325.2,1/344.4
マイジャグラーV,1003,"3,391","-1,029",9,10,1/178.5,1/376.8,1/339.1
マイジャグラーV,1004,"7,303",-829,22,24,1/158.8,1/332.0,1/304.3
マイジャグラーV,1005,"1,125","-1,006",1,2,1/375.0,1/1125.0,1/562.5
マイジャグラーV,1006,"4,818","-1,112",17,9,1/185.3,1/283.4,1/535.3
マイジャグラーV,1007,"6,007","+1,088",29,16,1/133.5,1/207.1,1/375.4
マイジャグラーV,1008,"5,286",-100,22,9,1/170.5,1/240.3,1/587.3
マイジャグラーV,1009,"4,898","-1,229",14,12,1/188.4,1/349.9,1/408.2
マイジャグラーV,1010,"6,843",+618,29,17,1/148.8,1/236.0,1/402.5
マイジャグラーV,1011,"6,471",+685,28,17,1/143.8,1/231.1,1/380.6
マイジャグラーV,1012,"5,510",+500,22,15,1/148.9,1/250.5,1/367.3
マイジャグラーV,1013,"8,099","+3,729",39,36,1/108.0,1/207.7,1/225.0
マイジャグラーV,1014,"8,798",-759,31,19,1/176.0,1/283.8,1/463.1
マイジャグラーV,1015,"8,042","+1,068",35,22,1/141.1,1/229.8,1/365.5
マイジャグラーV,1016,"2,514","-1,006",6,8,1/179.6,1/419.0,1/314.2
マイジャグラーV,1017,"8,135",-26,26,31,1/142.7,1/312.9,1/262.4
マイジャグラーV,1018,"8,630",+535,33,26,1/146.3,1/261.5,1/331.9
マイジャグラーV,1019,"1,978",-209,8,3,1/179.8,1/247.2,1/659.3
マイジャグラーV,1020,"6,813",+571,28,19,1/145.0,1/243.3,1/358.6
マイジャグラーV,1021,"6,873",-65,23,25,1/143.2,1/298.8,1/274.9
マイジャグラーV,1022,"4,388",-982,14,9,1/190.8,1/313.4,1/487.6
マイジャグラーV,1023,"7,507","+1,371",32,25,1/131.7,1/234.6,1/300.3
マイジャグラーV,1024,"6,226",+524,26,19,1/138.4,1/239.5,1/327.7
マイジャグラーV,1025,"8,811","+3,659",40,46,1/102.5,1/220.3,1/191.5
マイジャグラーV,1026,"1,070",-515,4,0,1/267.5,1/267.5,1/0.0
マイジャグラーV,1027,"8,033",+18,28,27,1/146.1,1/286.9,1/297.5
マイジャグラーV,1028,"3,688","-1,382",7,12,1/194.1,1/526.9,1/307.3
マイジャグラーV,1029,"4,579",-91,16,12,1/163.5,1/286.2,1/381.6
マイジャグラーV,1030,"8,239","+2,921",36,31,1/123.0,1/228.9,1/265.8
マイジャグラーV,1031,"2,719",-79,9,10,1/143.1,1/302.1,1/271.9
マイジャグラーV,1032,"6,652",+465,26,22,1/138.6,1/255.8,1/302.4
マイジャグラーV,1033,"7,106","+1,985",30,30,1/118.4,1/236.9,1/236.9
マイジャグラーV,1034,"6,398","+2,126",31,21,1/123.0,1/206.4,1/304.7
マイジャグラーV,1035,"8,932","+1,218",35,31,1/135.3,1/255.2,1/288.1
マイジャグラーV,1036,"7,626","-1,171",22,27,1/155.6,1/346.6,1/282.4
マイジャグラーV,1037,"3,724",-168,15,7,1/169.3,1/248.3,1/532.0
マイジャグラーV,1038,"5,993",-215,24,11,1/171.2,1/249.7,1/544.8
マイジャグラーV,1039,"7,646",-429,27,25,1/147.0,1/283.2,1/305.8
マイジャグラーV,1040,"1,636",-844,5,1,1/272.7,1/327.2,1/1636.0
マイジャグラーV,1041,"6,972","-1,524",23,14,1/188.4,1/303.1,1/498.0
マイジャグラーV,1042,"7,742","+2,709",38,26,1/121.0,1/203.7,1/297.8
マイジャグラーV,1043,"2,969","-1,535",5,9,1/212.1,1/593.8,1/329.9
マイジャグラーV,1044,"8,796",+415,33,33,1/133.3,1/266.5,1/266.5
マイジャグラーV,1045,"6,227",+359,27,18,1/138.4,1/230.6,1/345.9
マイジャグラーV,1046,"4,948","-1,041",15,16,1/159.6,1/329.9,1/309.2
マイジャグラーV,1047,"6,539",+88,25,18,1/152.1,1/261.6,1/363.3
マイジャグラーV,1048,"7,538","+2,850",34,32,1/114.2,1/221.7,1/235.6
マイジャグラーV,1049,"8,345","+2,426",39,30,1/120.9,1/214.0,1/278.2
マイジャグラーV,1050,"6,290","+1,526",28,23,1/123.3,1/224.6,1/273.5
マイジャグラーV,1069,"2,289","-1,018",5,5,1/228.9,1/457.8,1/457.8
マイジャグラーV,1070,"7,268","+2,197",36,25,1/119.1,1/201.9,1/290.7
マイジャグラーV,1071,"3,514",-68,14,8,1/159.7,1/251.0,1/439.2
マイジャグラーV,1072,"7,862",-312,29,22,1/154.2,1/271.1,1/357.4
マイジャグラーV,1073,"5,397",-418,19,17,1/149.9,1/284.1,1/317.5
マイジャグラーV,1074,"5,138",+347,22,12,1/151.1,1/233.5,1/428.2
マイジャグラーV,1075,"5,045",+268,20,10,1/168.2,1/252.2,1/504.5
マイジャグラーV,1076,"6,293",+144,26,15,1/153.5,1/242.0,1/419.5
マイジャグラーV,1077,"6,871","-1,076",22,17,1/176.2,1/312.3,1/404.2
マイジャグラーV,1078,"3,315",+685,16,9,1/132.6,1/207.2,1/368.3
マイジャグラーV,1079,"8,457","+2,215",34,36,1/120.8,1/248.7,1/234.9
マイジャグラーV,1080,"7,722",+391,31,18,1/157.6,1/249.1,1/429.0
マイジャグラーV,1081,"6,317",-450,26,5,1/203.8,1/243.0,1/1263.4
マイジャグラーV,1082,"4,695",-815,16,10,1/180.6,1/293.4,1/469.5
マイジャグラーV,1083,"5,294","+2,215",32,8,1/132.3,1/165.4,1/661.8
マイジャグラーV,1084,"5,973",-897,19,17,1/165.9,1/314.4,1/351.4
マイジャグラーV,1085,"6,268",-368,24,17,1/152.9,1/261.2,1/368.7
マイジャグラーV,1086,"5,769",-253,18,23,1/140.7,1/320.5,1/250.8
マイジャグラーV,1087,"6,308",+665,27,15,1/150.2,1/233.6,1/420.5
マイジャグラーV,1088,"8,029","+2,426",32,35,1/119.8,1/250.9,1/229.4
マイジャグラーV,1089,"9,161","+2,321",38,41,1/116.0,1/241.1,1/223.4
マイジャグラーV,1090,"8,659","+2,779",40,34,1/117.0,1/216.5,1/254.7
マイジャグラーV,1091,"4,673",+262,18,15,1/141.6,1/259.6,1/311.5
マイジャグラーV,1092,"7,264",+206,26,24,1/145.3,1/279.4,1/302.7
マイジャグラーV,1093,"6,396",+132,23,23,1/139.0,1/278.1,1/278.1
マイジャグラーV,1094,"3,877","-2,921",5,6,1/352.5,1/775.4,1/646.2
マイジャグラーV,1095,"7,629",-26,27,26,1/143.9,1/282.6,1/293.4
マイジャグラーV,1096,"8,878","+2,797",35,40,1/118.4,1/253.7,1/221.9
マイジャグラーV,1097,"2,304","-1,371",5,4,1/256.0,1/460.8,1/576.0
マイジャグラーV,1098,"9,736","+1,559",37,32,1/141.1,1/263.1,1/304.2
マイジャグラーV,1099,"2,851","-1,985",6,4,1/285.1,1/475.2,1/712.8
モンスターハンターライズ,2059,"4,144","-3,094",23,18,1/101.1,1/180.2,1/230.2
モンスターハンターライズ,2060,"2,453",-253,28,5,1/74.3,1/87.6,1/490.6
モンスターハンターライズ,2061,298,+515,5,1,1/49.7,1/59.6,1/298.0
モンスターハンターライズ,2062,"1,940",-656,19,7,1/74.6,1/102.1,1/277.1
モンスターハンターライズ,2063,645,-491,5,3,1/80.6,1/129.0,1/215.0
モンスターハンターライズ,2064,"1,623","-1,512",7,4,1/147.5,1/231.9,1/405.8
モンスターハンターライズ,2065,"1,341","+2,412",31,4,1/38.3,1/43.3,1/335.2
モンスターハンターライズ,2066,648,"+3,165",24,3,1/24.0,1/27.0,1/216.0
モンスターハンターライズ,2067,762,-403,8,3,1/69.3,1/95.2,1/254.0
モンスターハンターライズ,2068,"2,464","-1,041",20,9,1/85.0,1/123.2,1/273.8
モンスターハンターライズ,2103,"2,336",-735,25,5,1/77.9,1/93.4,1/467.2
モンスターハンターライズ,2104,"2,366",-924,22,4,1/91.0,1/107.5,1/591.5
モンスターハンターライズ,2105,626,+579,14,3,1/36.8,1/44.7,1/208.7
モンスターハンターライズ,2106,"4,501","-1,382",50,18,1/66.2,1/90.0,1/250.1
モンスターハンターライズ,2107,"1,471",-76,16,6,1/66.9,1/91.9,1/245.2
モンスターハンターライズ,2108,"1,532","-1,324",9,3,1/127.7,1/170.2,1/510.7
モンスターハンターライズ,2109,"2,859","-1,500",28,12,1/71.5,1/102.1,1/238.2
モンスターハンターライズ,2110,"3,590","+2,544",56,13,1/52.0,1/64.1,1/276.2
モンスターハンターライズ,2111,737,"-1,053",1,1,1/368.5,1/737.0,1/737.0
モンスターハンターライズ,2112,"1,077",-618,9,5,1/76.9,1/119.7,1/215.4
モンスターハンターライズ,2113,"3,012","-2,126",24,10,1/88.6,1/125.5,1/301.2
モンスターハンターライズ,2114,"3,453","-1,818",29,9,1/90.9,1/119.1,1/383.7
モンスターハンターライズ,2115,289,-150,2,1,1/96.3,1/144.5,1/289.0
モンスターハンターライズ,2116,"1,211",+618,20,6,1/46.6,1/60.5,1/201.8
モンスターハンターライズ,2117,"1,141","-1,406",4,2,1/190.2,1/285.2,1/570.5
モンスターハンターライズ,2118,"1,555",-779,13,3,1/97.2,1/119.6,1/518.3
モンスターハンターライズ,2119,"2,348",-65,29,4,1/71.2,1/81.0,1/587.0
モンスターハンターライズ,2120,"1,062",-997,6,3,1/118.0,1/177.0,1/354.0
スマスロ北斗の拳,2207,"6,087","+1,229",75,25,1/60.9,1/81.2,1/243.5
スマスロ北斗の拳,2208,65,-132,0,0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,2209,403,-21,4,1,1/80.6,1/100.8,1/403.0
スマスロ北斗の拳,2210,574,+15,5,1,1/95.7,1/114.8,1/574.0
スマスロ北斗の拳,2211,261,-226,1,1,1/130.5,1/261.0,1/261.0
スマスロ北斗の拳,2212,386,-226,1,1,1/193.0,1/386.0,1/386.0
スマスロ北斗の拳,2213,513,-526,2,1,1/171.0,1/256.5,1/513.0
スマスロ北斗の拳,2214,"1,170",-924,5,1,1/195.0,1/234.0,1/1170.0
スマスロ北斗の拳,2215,972,-591,8,3,1/88.4,1/121.5,1/324.0
