機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"3,508",-891,9,13,1/159.5,1/389.8,1/269.8
マイジャグラーV,1002,"2,277",-426,7,5,1/189.8,1/325.3,1/455.4
マイジャグラーV,1003,"3,948","+1,879",23,10,1/119.6,1/171.7,1/394.8
マイジャグラーV,1004,"1,149",-303,3,2,1/229.8,1/383.0,1/574.5
マイジャグラーV,1005,"3,215",-326,12,7,1/169.2,1/267.9,1/459.3
マイジャグラーV,1006,"1,075",+174,4,5,1/119.4,1/268.8,1/215.0
マイジャグラーV,1007,"6,972","+1,985",33,24,1/122.3,1/211.3,1/290.5
マイジャグラーV,1008,508,-321,1,0,1/508.0,1/508.0,1/0.0
マイジャグラーV,1009,"8,021",+679,30,29,1/135.9,1/267.4,1/276.6
マイジャグラーV,1010,"3,475",+344,14,10,1/144.8,1/248.2,1/347.5
マイジャグラーV,1011,"8,436","+1,844",37,23,1/140.6,1/228.0,1/366.8
マイジャグラーV,1012,"3,075",+100,14,5,1/161.8,1/219.6,1/615.0
マイジャグラーV,1013,"2,462",+409,11,6,1/144.8,1/223.8,1/410.3
マイジャグラーV,1014,"3,912",+782,18,9,1/144.9,1/217.3,1/434.7
マイジャグラーV,1015,"7,837",+356,28,26,1/145.1,1/279.9,1/301.4
マイジャグラーV,1016,"1,299",-156,5,2,1/185.6,1/259.8,1/649.5
マイジャグラーV,1017,"1,835",-126,5,7,1/152.9,1/367.0,1/262.1
マイジャグラーV,1018,"3,522",-550,13,8,1/167.7,1/270.9,1/440.2
マイジャグラーV,1019,"1,238",-821,2,0,1/619.0,1/619.0,1/0.0
マイジャグラーV,1020,"6,637","+2,056",32,24,1/118.5,1/207.4,1/276.5
マイジャグラーV,1021,"2,725",-415,10,7,1/160.3,1/272.5,1/389.3
マイジャグラーV,1022,"5,610",-232,19,18,1/151.6,1/295.3,1/311.7
マイジャグラーV,1023,470,-326,1,0,1/470.0,1/470.0,1/0.0
マイジャグラーV,1024,"2,554",-262,9,10,1/134.4,1/283.8,1/255.4
マイジャグラーV,1025,909,-497,2,0,1/454.5,1/454.5,1/0.0
マイジャグラーV,1026,"8,129",-103,26,35,1/133.3,1/312.7,1/232.3
マイジャグラーV,1027,"2,122",-203,10,2,1/176.8,1/212.2,1/1061.0
マイジャグラーV,1028,"3,561",+335,17,7,1/148.4,1/209.5,1/508.7
マイジャグラーV,1029,513,-274,1,2,1/171.0,1/513.0,1/256.5
マイジャグラーV,1030,"4,070",+747,18,12,1/135.7,1/226.1,1/339.2
マイジャグラーV,1031,"6,865","+1,535",30,24,1/127.1,1/228.8,1/286.0
マイジャグラーV,1032,"1,672",-174,6,3,1/185.8,1/278.7,1/557.3
マイジャグラーV,1033,"7,180","+2,976",34,33,1/107.2,1/211.2,1/217.6
マイジャグラーV,1034,942,-609,2,0,1/471.0,1/471.0,1/0.0
マイジャグラーV,1035,"1,485",-115,6,3,1/165.0,1/247.5,1/495.0
マイジャグラーV,1036,"2,813",-403,9,9,1/156.3,1/312.6,1/312.6
マイジャグラーV,1037,"4,885",+626,16,21,1/132.0,1/305.3,1/232.6
マイジャグラーV,1038,"4,640",-926,16,9,1/185.6,1/290.0,1/515.6
マイジャグラーV,1039,"6,306",+347,26,18,1/143.3,1/242.5,1/350.3
マイジャグラーV,1040,"1,407",-315,4,4,1/175.9,1/351.8,1/351.8
マイジャグラーV,1041,"7,554","+2,388",36,21,1/132.5,1/209.8,1/359.7
マイジャグラーV,1042,"2,428",+762,13,4,1/142.8,1/186.8,1/607.0
マイジャグラーV,1043,"4,397","+1,665",24,10,1/129.3,1/183.2,1/439.7
マイジャグラーV,1044,"2,669",-326,9,6,1/177.9,1/296.6,1/444.8
マイジャグラーV,1045,"2,212",-597,5,7,1/184.3,1/442.4,1/316.0
マイジャグラーV,1046,"7,692","+3,118",39,27,1/116.5,1/197.2,1/284.9
マイジャグラーV,1047,"3,105","-1,135",7,5,1/258.8,1/443.6,1/621.0
マイジャグラーV,1048,"3,317",+303,14,10,1/138.2,1/236.9,1/331.7
