機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,958,-532,2,1,1/319.3,1/479.0,1/958.0
マイジャグラーV,1002,933,-803,1,1,1/466.5,1/933.0,1/933.0
マイジャグラーV,1003,"7,745","+1,300",33,28,1/127.0,1/234.7,1/276.6
マイジャグラーV,1004,258,-297,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1005,"1,922",-132,7,5,1/160.2,1/274.6,1/384.4
マイジャグラーV,1006,"3,684",+126,13,12,1/147.4,1/283.4,1/307.0
マイジャグラーV,1007,458,-415,0,1,1/458.0,1/0.0,1/458.0
マイジャグラーV,1008,"3,748","+1,594",18,18,1/104.1,1/208.2,1/208.2
マイジャグラーV,1009,"3,467",+171,15,8,1/150.7,1/231.1,1/433.4
マイジャグラーV,1010,"2,918",-868,7,12,1/153.6,1/416.9,1/243.2
マイジャグラーV,1011,"2,754",+315,12,9,1/131.1,1/229.5,1/306.0
マイジャグラーV,1012,"1,033",+3,4,1,1/206.6,1/258.2,1/1033.0
マイジャグラーV,1013,"3,588",-291,14,4,1/199.3,1/256.3,1/897.0
マイジャグラーV,1014,"2,372",-3,9,5,1/169.4,1/263.6,1/474.4
マイジャグラーV,1015,379,-150,1,1,1/189.5,1/379.0,1/379.0
マイジャグラーV,1016,"7,143",+515,24,27,1/140.1,1/297.6,1/264.6
マイジャグラーV,1017,"3,048",+268,11,11,1/138.5,1/277.1,1/277.1
マイジャグラーV,1018,"3,799","-1,594",9,7,1/237.4,1/422.1,1/542.7
マイジャグラーV,1019,"2,197","-1,029",4,6,1/219.7,1/549.2,1/366.2
マイジャグラーV,1020,"5,644","+1,985",28,19,1/120.1,1/201.6,1/297.1
マイジャグラーV,1021,"1,353",-85,6,3,1/150.3,1/225.5,1/451.0
マイジャグラーV,1022,"4,004","+1,124",20,12,1/125.1,1/200.2,1/333.7
マイジャグラーV,1023,"1,451",-244,5,4,1/161.2,1/290.2,1/362.8
マイジャグラーV,1024,906,-91,3,3,1/151.0,1/302.0,1/302.0
マイジャグラーV,1025,"8,769",+629,36,25,1/143.8,1/243.6,1/350.8
マイジャグラーV,1026,"1,364",-262,4,3,1/194.9,1/341.0,1/454.7
マイジャグラーV,1027,68,-121,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1028,"7,793","+1,244",30,27,1/136.7,1/259.8,1/288.6
マイジャグラーV,1029,602,-285,0,2,1/301.0,1/0.0,1/301.0
マイジャグラーV,1030,677,+138,4,0,1/169.2,1/169.2,1/0.0
マイジャグラーV,1031,"5,339","-1,018",15,19,1/157.0,1/355.9,1/281.0
マイジャグラーV,1032,558,-550,0,1,1/558.0,1/0.0,1/558.0
マイジャグラーV,1033,"5,576",-291,21,15,1/154.9,1/265.5,1/371.7
マイジャグラーV,1034,"1,695",+215,8,4,1/141.2,1/211.9,1/423.8
マイジャグラーV,1035,308,-262,0,1,1/308.0,1/0.0,1/308.0
マイジャグラーV,1036,"6,603",-174,23,16,1/169.3,1/287.1,1/412.7
マイジャグラーV,1037,"1,491",+32,6,4,1/149.1,1/248.5,1/372.8
マイジャグラーV,1038,"2,735",-121,11,5,1/170.9,1/248.6,1/547.0
マイジャグラーV,1039,"1,617",-403,6,0,1/269.5,1/269.5,1/0.0
マイジャグラーV,1040,916,+74,3,3,1/152.7,1/305.3,1/305.3
マイジャグラーV,1041,"4,763",+147,22,8,1/158.8,1/216.5,1/595.4
マイジャグラーV,1042,"4,742",-300,17,10,1/175.6,1/278.9,1/474.2
マイジャグラーV,1043,697,-191,2,1,1/232.3,1/348.5,1/697.0
