機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,469","-1,041",14,11,1/178.8,1/319.2,1/406.3
マイジャグラーV,1002,806,-415,2,1,1/268.7,1/403.0,1/806.0
マイジャグラーV,1003,"3,115",+238,14,7,1/148.3,1/222.5,1/445.0
マイジャグラーV,1004,"7,520",-524,25,28,1/141.9,1/300.8,1/268.6
マイジャグラーV,1005,"1,511",-909,1,6,1/215.9,1/1511.0,1/251.8
マイジャグラーV,1006,180,-262,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1007,"5,400",+53,19,18,1/145.9,1/284.2,1/300.0
マイジャグラーV,1008,"6,472",+803,29,15,1/147.1,1/223.2,1/431.5
マイジャグラーV,1009,"1,504",-509,4,4,1/188.0,1/376.0,1/376.0
マイジャグラーV,1010,"4,200",+468,18,10,1/150.0,1/233.3,1/420.0
マイジャグラーV,1011,"6,423","+1,229",29,22,1/125.9,1/221.5,1/292.0
マイジャグラーV,1012,531,-15,2,1,1/177.0,1/265.5,1/531.0
マイジャグラーV,1013,"7,823","+1,618",35,24,1/132.6,1/223.5,1/326.0
マイジャグラーV,1014,913,-285,2,3,1/182.6,1/456.5,1/304.3
マイジャグラーV,1015,"8,267","+2,341",38,32,1/118.1,1/217.6,1/258.3
マイジャグラーV,1016,140,-138,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1017,"2,310",-344,7,6,1/177.7,1/330.0,1/385.0
マイジャグラーV,1018,"2,328",+38,9,3,1/194.0,1/258.7,1/776.0
マイジャグラーV,1019,"1,556",-144,5,6,1/141.5,1/311.2,1/259.3
マイジャグラーV,1020,"3,471",+3,12,11,1/150.9,1/289.2,1/315.5
マイジャグラーV,1021,"1,549",-815,3,4,1/221.3,1/516.3,1/387.2
マイジャグラーV,1022,"6,476",+759,28,18,1/140.8,1/231.3,1/359.8
マイジャグラーV,1023,"2,436",-521,7,9,1/152.2,1/348.0,1/270.7
マイジャグラーV,1024,"1,923",+468,9,5,1/137.4,1/213.7,1/384.6
マイジャグラーV,1025,"5,430","+1,265",23,19,1/129.3,1/236.1,1/285.8
マイジャグラーV,1026,279,-326,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1027,"3,677",+782,16,13,1/126.8,1/229.8,1/282.8
マイジャグラーV,1028,"4,301","+1,147",21,13,1/126.5,1/204.8,1/330.8
マイジャグラーV,1029,172,-144,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1030,"4,684","+1,112",22,13,1/133.8,1/212.9,1/360.3
マイジャグラーV,1031,"5,988",+615,24,18,1/142.6,1/249.5,1/332.7
マイジャグラーV,1032,"1,024",-509,3,0,1/341.3,1/341.3,1/0.0
マイジャグラーV,1033,981,-26,3,4,1/140.1,1/327.0,1/245.2
マイジャグラーV,1034,"3,708","-1,147",10,12,1/168.5,1/370.8,1/309.0
マイジャグラーV,1035,219,-221,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1036,"1,241",-926,2,2,1/310.2,1/620.5,1/620.5
マイジャグラーV,1037,631,-244,2,0,1/315.5,1/315.5,1/0.0
マイジャグラーV,1038,"1,470",+62,7,3,1/147.0,1/210.0,1/490.0
マイジャグラーV,1039,"5,199","+3,809",33,20,1/98.1,1/157.5,1/259.9
マイジャグラーV,1040,934,-309,2,3,1/186.8,1/467.0,1/311.3
マイジャグラーV,1041,"4,416",-579,12,17,1/152.3,1/368.0,1/259.8
マイジャグラーV,1042,"2,370",-144,11,2,1/182.3,1/215.5,1/1185.0
マイジャグラーV,1043,"1,243",-232,4,3,1/177.6,1/310.8,1/414.3
マイジャグラーV,1044,822,+274,5,2,1/117.4,1/164.4,1/411.0
マイジャグラーV,1045,861,-215,3,1,1/215.2,1/287.0,1/861.0
マイジャグラーV,1046,"1,981",-309,5,6,1/180.1,1/396.2,1/330.2
マイジャグラーV,1047,"6,633","-1,288",18,24,1/157.9,1/368.5,1/276.4
マイジャグラーV,1048,"6,333","+1,229",26,24,1/126.7,1/243.6,1/263.9
マイジャグラーV,1049,571,-421,0,2,1/285.5,1/0.0,1/285.5
マイジャグラーV,1050,"6,129","+1,791",32,13,1/136.2,1/191.5,1/471.5
マイジャグラーV,1069,550,-621,0,1,1/550.0,1/0.0,1/550.0
マイジャグラーV,1070,"7,804","+2,412",35,32,1/116.5,1/223.0,1/243.9
マイジャグラーV,1071,"2,985","+1,065",14,13,1/110.6,1/213.2,1/229.6
マイジャグラーV,1072,"1,957",-947,2,8,1/195.7,1/978.5,1/244.6
マイジャグラーV,1073,"2,722",-285,9,9,1/151.2,1/302.4,1/302.4
マイジャグラーV,1074,"3,072",+156,15,4,1/161.7,1/204.8,1/768.0
マイジャグラーV,1075,"1,294",-732,3,1,1/323.5,1/431.3,1/1294.0
マイジャグラーV,1076,"2,069",-726,5,5,1/206.9,1/413.8,1/413.8
マイジャグラーV,1077,935,-850,1,1,1/467.5,1/935.0,1/935.0
マイジャグラーV,1078,"5,235",+418,21,20,1/127.7,1/249.3,1/261.8
マイジャグラーV,1079,649,-9,3,1,1/162.2,1/216.3,1/649.0
マイジャグラーV,1080,"6,654","+1,774",32,21,1/125.5,1/207.9,1/316.9
マイジャグラーV,1081,"3,536",-415,12,10,1/160.7,1/294.7,1/353.6
マイジャグラーV,1082,"1,279","-1,041",2,1,1/426.3,1/639.5,1/1279.0
マイジャグラーV,1083,"3,228",-203,12,9,1/153.7,1/269.0,1/358.7
マイジャグラーV,1084,"1,505",-615,4,1,1/301.0,1/376.2,1/1505.0
マイジャグラーV,1085,"2,583",-315,8,6,1/184.5,1/322.9,1/430.5
マイジャグラーV,1086,"1,874",-450,6,3,1/208.2,1/312.3,1/624.7
マイジャグラーV,1087,"3,438",+332,15,7,1/156.3,1/229.2,1/491.1
マイジャグラーV,1088,"1,683",+44,7,4,1/153.0,1/240.4,1/420.8
