機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"2,711",-815,8,4,1/225.9,1/338.9,1/677.8
マイジャグラーV,1002,"5,546",+618,20,28,1/115.5,1/277.3,1/198.1
マイジャグラーV,1003,"4,130",+559,20,7,1/153.0,1/206.5,1/590.0
マイジャグラーV,1004,"7,412","+2,576",38,20,1/127.8,1/195.1,1/370.6
マイジャグラーV,1005,"1,210",+362,7,0,1/172.9,1/172.9,1/0.0
マイジャグラーV,1006,"6,377","+1,065",26,20,1/138.6,1/245.3,1/318.9
マイジャグラーV,1007,"1,508",-462,5,2,1/215.4,1/301.6,1/754.0
マイジャグラーV,1008,"2,082",-26,6,12,1/115.7,1/347.0,1/173.5
マイジャグラーV,1009,"1,035",-332,2,2,1/258.8,1/517.5,1/517.5
マイジャグラーV,1010,"3,932",-121,15,9,1/163.8,1/262.1,1/436.9
マイジャグラーV,1011,"6,139",+865,28,15,1/142.8,1/219.2,1/409.3
マイジャグラーV,1012,"4,972",+241,21,7,1/177.6,1/236.8,1/710.3
マイジャグラーV,1013,565,-409,1,1,1/282.5,1/565.0,1/565.0
マイジャグラーV,1014,"1,779",+74,8,1,1/197.7,1/222.4,1/1779.0
マイジャグラーV,1015,"5,374","+1,465",24,19,1/125.0,1/223.9,1/282.8
マイジャグラーV,1016,"3,054",+218,15,5,1/152.7,1/203.6,1/610.8
マイジャグラーV,1017,"1,992",-268,8,3,1/181.1,1/249.0,1/664.0
マイジャグラーV,1018,"4,216",+97,15,17,1/131.8,1/281.1,1/248.0
マイジャグラーV,1019,"5,208",-138,16,22,1/137.1,1/325.5,1/236.7
マイジャグラーV,1020,"3,500",+206,15,9,1/145.8,1/233.3,1/388.9
マイジャグラーV,1021,"3,693","-1,312",8,12,1/184.7,1/461.6,1/307.8
マイジャグラーV,1022,586,-521,0,1,1/586.0,1/0.0,1/586.0
マイジャグラーV,1023,"4,666",+994,20,17,1/126.1,1/233.3,1/274.5
マイジャグラーV,1024,"6,131",+206,24,18,1/146.0,1/255.5,1/340.6
マイジャグラーV,1025,"2,109",-750,6,2,1/263.6,1/351.5,1/1054.5
マイジャグラーV,1026,"2,124",-685,6,4,1/212.4,1/354.0,1/531.0
マイジャグラーV,1027,"5,125",-924,18,10,1/183.0,1/284.7,1/512.5
マイジャグラーV,1028,637,-415,1,1,1/318.5,1/637.0,1/637.0
