機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"5,441","+1,512",25,19,1/123.7,1/217.6,1/286.4
マイジャグラーV,1002,"1,555","+1,571",10,9,1/81.8,1/155.5,1/172.8
マイジャグラーV,1003,"7,315","+1,041",29,28,1/128.3,1/252.2,1/261.2
マイジャグラーV,1004,"2,744","+1,359",16,8,1/114.3,1/171.5,1/343.0
マイジャグラーV,1005,"3,075",-415,9,11,1/153.8,1/341.7,1/279.5
マイジャグラーV,1006,"3,638",+759,18,9,1/134.7,1/202.1,1/404.2
マイジャグラーV,1007,"3,517","+1,324",18,10,1/125.6,1/195.4,1/351.7
マイジャグラーV,1008,"4,836",-985,13,15,1/172.7,1/372.0,1/322.4
マイジャグラーV,1009,"1,444",-574,3,2,1/288.8,1/481.3,1/722.0
マイジャグラーV,1010,"5,105",-3,19,14,1/154.7,1/268.7,1/364.6
マイジャグラーV,1011,"6,364",-609,20,27,1/135.4,1/318.2,1/235.7
マイジャグラーV,1012,"1,209",-568,2,5,1/172.7,1/604.5,1/241.8
マイジャグラーV,1013,"7,269","+2,294",33,28,1/119.2,1/220.3,1/259.6
マイジャグラーV,1014,"1,820",-115,6,6,1/151.7,1/303.3,1/303.3
マイジャグラーV,1015,"4,219",+921,21,12,1/127.8,1/200.9,1/351.6
マイジャグラーV,1016,"4,560",+18,17,15,1/142.5,1/268.2,1/304.0
マイジャグラーV,1017,"1,823",+38,6,7,1/140.2,1/303.8,1/260.4
マイジャグラーV,1018,"8,220","+2,179",39,29,1/120.9,1/210.8,1/283.4
マイジャグラーV,1019,"1,015",-238,3,2,1/203.0,1/338.3,1/507.5
マイジャグラーV,1020,"6,292",+426,28,11,1/161.3,1/224.7,1/572.0
マイジャグラーV,1021,"5,357","-1,935",13,16,1/184.7,1/412.1,1/334.8
マイジャグラーV,1022,"6,334",+985,25,27,1/121.8,1/253.4,1/234.6
マイジャグラーV,1023,"1,148",-503,3,2,1/229.6,1/382.7,1/574.0
マイジャグラーV,1024,"5,648",+315,23,18,1/137.8,1/245.6,1/313.8
マイジャグラーV,1025,"2,949",-68,11,9,1/147.4,1/268.1,1/327.7
マイジャグラーV,1026,"2,299","-1,065",6,3,1/255.4,1/383.2,1/766.3
マイジャグラーV,1027,"2,458",+262,12,5,1/144.6,1/204.8,1/491.6
マイジャグラーV,1028,"1,052",-662,2,2,1/263.0,1/526.0,1/526.0
マイジャグラーV,1029,"3,614","+1,265",19,10,1/124.6,1/190.2,1/361.4
マイジャグラーV,1030,964,-144,4,1,1/192.8,1/241.0,1/964.0
マイジャグラーV,1031,"7,228","+3,071",36,29,1/111.2,1/200.8,1/249.2
マイジャグラーV,1032,"4,702",+726,23,8,1/151.7,1/204.4,1/587.8
マイジャグラーV,1033,"2,736",+303,14,2,1/171.0,1/195.4,1/1368.0
マイジャグラーV,1034,"3,586",+462,17,10,1/132.8,1/210.9,1/358.6
マイジャグラーV,1035,"3,213","+1,088",16,12,1/114.8,1/200.8,1/267.8
マイジャグラーV,1036,"5,641","+1,188",28,13,1/137.6,1/201.5,1/433.9
マイジャグラーV,1037,"2,198",-244,8,7,1/146.5,1/274.8,1/314.0
マイジャグラーV,1038,528,-109,2,0,1/264.0,1/264.0,1/0.0
マイジャグラーV,1039,"6,437",-994,16,23,1/165.1,1/402.3,1/279.9
マイジャグラーV,1040,464,-291,1,0,1/464.0,1/464.0,1/0.0
マイジャグラーV,1041,"6,119","+1,276",28,22,1/122.4,1/218.5,1/278.1
マイジャグラーV,1042,"1,340",-791,2,3,1/268.0,1/670.0,1/446.7
マイジャグラーV,1043,960,-26,4,1,1/192.0,1/240.0,1/960.0
マイジャグラーV,1044,"6,913",-209,25,21,1/150.3,1/276.5,1/329.2
マイジャグラーV,1045,"2,165",-521,3,10,1/166.5,1/721.7,1/216.5
マイジャグラーV,1046,"1,549",-874,3,2,1/309.8,1/516.3,1/774.5
マイジャグラーV,1047,521,-556,0,1,1/521.0,1/0.0,1/521.0
マイジャグラーV,1048,"3,754",+109,16,6,1/170.6,1/234.6,1/625.7
マイジャグラーV,1049,563,-444,1,0,1/563.0,1/563.0,1/0.0
マイジャグラーV,1050,"6,089",-226,21,17,1/160.2,1/290.0,1/358.2
マイジャグラーV,1069,"2,138",+9,9,4,1/164.5,1/237.6,1/534.5
マイジャグラーV,1070,"4,345",-697,13,12,1/173.8,1/334.2,1/362.1
マイジャグラーV,1071,"7,210","+1,535",34,18,1/138.7,1/212.1,1/400.6
マイジャグラーV,1072,"3,800",+618,18,9,1/140.7,1/211.1,1/422.2
マイジャグラーV,1073,"1,702",-103,6,4,1/170.2,1/283.7,1/425.5
マイジャグラーV,1074,"8,835","+4,868",47,35,1/107.7,1/188.0,1/252.4
マイジャグラーV,1075,37,-50,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1076,"6,395",+700,20,34,1/118.4,1/319.8,1/188.1
マイジャグラーV,1077,"3,176",-115,12,9,1/151.2,1/264.7,1/352.9
マイジャグラーV,1078,"1,823",-868,5,2,1/260.4,1/364.6,1/911.5
マイジャグラーV,1079,"6,101",-3,21,16,1/164.9,1/290.5,1/381.3
マイジャグラーV,1080,649,-585,0,2,1/324.5,1/0.0,1/324.5
マイジャグラーV,1081,"5,530",-615,20,11,1/178.4,1/276.5,1/502.7
マイジャグラーV,1082,"3,516",-356,12,9,1/167.4,1/293.0,1/390.7
マイジャグラーV,1083,"1,662","-1,394",1,3,1/415.5,1/1662.0,1/554.0
マイジャグラーV,1084,"3,253",-603,13,5,1/180.7,1/250.2,1/650.6
マイジャグラーV,1085,"1,939","-1,018",3,4,1/277.0,1/646.3,1/484.8
マイジャグラーV,1086,"5,403",-959,16,18,1/158.9,1/337.7,1/300.2
マイジャグラーV,1087,"2,920",-297,11,6,1/171.8,1/265.5,1/486.7
マイジャグラーV,1088,811,-509,2,1,1/270.3,1/405.5,1/811.0
マイジャグラーV,1089,"6,888",-179,25,20,1/153.1,1/275.5,1/344.4
マイジャグラーV,1090,318,-203,1,0,1/318.0,1/318.0,1/0.0
マイジャグラーV,1091,"6,495","+1,371",28,18,1/141.2,1/232.0,1/360.8
マイジャグラーV,1092,515,-385,1,0,1/515.0,1/515.0,1/0.0
マイジャグラーV,1093,"6,180","-1,253",18,15,1/187.3,1/343.3,1/412.0
マイジャグラーV,1094,"1,503",-503,4,2,1/250.5,1/375.8,1/751.5
マイジャグラーV,1095,"1,220",-668,2,2,1/305.0,1/610.0,1/610.0
マイジャグラーV,1096,"1,953",-638,4,6,1/195.3,1/488.2,1/325.5
マイジャグラーV,1097,"2,264",-385,7,5,1/188.7,1/323.4,1/452.8
マイジャグラーV,1098,"1,112",-279,4,1,1/222.4,1/278.0,1/1112.0
マイジャグラーV,1099,"8,236",+747,28,31,1/139.6,1/294.1,1/265.7
モンスターハンターライズ,2059,"4,515",+600,62,11,1/61.8,1/72.8,1/410.5
モンスターハンターライズ,2060,"4,564","-3,376",33,16,1/93.1,1/138.3,1/285.2
モンスターハンターライズ,2061,"2,983","+4,359",54,7,1/48.9,1/55.2,1/426.1
モンスターハンターライズ,2062,"3,031","-2,391",20,11,1/97.8,1/151.6,1/275.5
モンスターハンターライズ,2063,"2,779","-1,924",19,9,1/99.2,1/146.3,1/308.8
モンスターハンターライズ,2064,"5,679","-3,376",45,20,1/87.4,1/126.2,1/283.9
モンスターハンターライズ,2065,"2,003","-1,488",16,6,1/91.0,1/125.2,1/333.8
モンスターハンターライズ,2066,"4,198","-3,282",27,11,1/110.5,1/155.5,1/381.6
モンスターハンターライズ,2067,"5,265","+2,835",82,27,1/48.3,1/64.2,1/195.0
