機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"3,239",-309,11,8,1/170.5,1/294.5,1/404.9
マイジャグラーV,1002,"3,298",+621,16,6,1/149.9,1/206.1,1/549.7
マイジャグラーV,1003,"3,349",+888,18,7,1/134.0,1/186.1,1/478.4
マイジャグラーV,1004,"5,535","+1,509",24,24,1/115.3,1/230.6,1/230.6
マイジャグラーV,1005,"1,828",+91,8,5,1/140.6,1/228.5,1/365.6
マイジャグラーV,1006,"3,828",-606,14,7,1/182.3,1/273.4,1/546.9
マイジャグラーV,1007,"2,378",-291,7,6,1/182.9,1/339.7,1/396.3
マイジャグラーV,1008,"6,195",-485,19,21,1/154.9,1/326.1,1/295.0
マイジャグラーV,1009,"1,977",+559,11,2,1/152.1,1/179.7,1/988.5
マイジャグラーV,1010,"5,457",-159,21,11,1/170.5,1/259.9,1/496.1
マイジャグラーV,1011,501,-615,0,1,1/501.0,1/0.0,1/501.0
マイジャグラーV,1012,"5,366",-309,17,21,1/141.2,1/315.6,1/255.5
マイジャグラーV,1013,299,-344,0,1,1/299.0,1/0.0,1/299.0
マイジャグラーV,1014,"3,651",+397,17,8,1/146.0,1/214.8,1/456.4
マイジャグラーV,1015,"4,235",-982,14,12,1/162.9,1/302.5,1/352.9
マイジャグラーV,1016,"2,402",+724,11,8,1/126.4,1/218.4,1/300.2
マイジャグラーV,1017,"6,850","+1,065",30,22,1/131.7,1/228.3,1/311.4
マイジャグラーV,1018,642,-785,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1019,"2,405",+132,11,5,1/150.3,1/218.6,1/481.0
マイジャグラーV,1020,"6,633","+2,506",35,18,1/125.2,1/189.5,1/368.5
マイジャグラーV,1021,"1,702",-409,6,3,1/189.1,1/283.7,1/567.3
マイジャグラーV,1022,"2,857",+21,10,9,1/150.4,1/285.7,1/317.4
マイジャグラーV,1023,186,-185,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1024,"6,192","+1,041",28,16,1/140.7,1/221.1,1/387.0
マイジャグラーV,1025,639,-391,2,0,1/319.5,1/319.5,1/0.0
マイジャグラーV,1026,"7,229",+709,27,27,1/133.9,1/267.7,1/267.7
マイジャグラーV,1027,"2,341","-1,065",4,8,1/195.1,1/585.2,1/292.6
マイジャグラーV,1028,"1,768",-750,4,5,1/196.4,1/442.0,1/353.6
マイジャグラーV,1029,"4,298",+621,20,14,1/126.4,1/214.9,1/307.0
マイジャグラーV,1030,673,-521,1,1,1/336.5,1/673.0,1/673.0
マイジャグラーV,1031,"3,945",+888,20,7,1/146.1,1/197.2,1/563.6
マイジャグラーV,1032,"2,854","-1,688",4,8,1/237.8,1/713.5,1/356.8
マイジャグラーV,1033,"2,282",-585,5,8,1/175.5,1/456.4,1/285.2
マイジャグラーV,1034,"2,232",-403,9,4,1/171.7,1/248.0,1/558.0
マイジャグラーV,1035,"7,800","+3,306",41,27,1/114.7,1/190.2,1/288.9
マイジャグラーV,1036,"2,450",+115,11,5,1/153.1,1/222.7,1/490.0
