機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"7,174",+959,32,18,1/143.5,1/224.2,1/398.6
マイジャグラーV,1002,"2,164",-668,6,3,1/240.4,1/360.7,1/721.3
マイジャグラーV,1003,"6,418",-253,25,16,1/156.5,1/256.7,1/401.1
マイジャグラーV,1004,"4,505",+379,18,13,1/145.3,1/250.3,1/346.5
マイジャグラーV,1005,"5,802",-782,19,13,1/181.3,1/305.4,1/446.3
マイジャグラーV,1006,"5,591","+1,076",25,12,1/151.1,1/223.6,1/465.9
マイジャグラーV,1007,"3,837","-1,312",9,10,1/201.9,1/426.3,1/383.7
マイジャグラーV,1008,"3,411","-1,053",12,3,1/227.4,1/284.2,1/1137.0
マイジャグラーV,1009,"6,156","+2,515",33,18,1/120.7,1/186.5,1/342.0
マイジャグラーV,1010,"4,218","-1,171",12,7,1/222.0,1/351.5,1/602.6
マイジャグラーV,1011,"3,331",-303,15,2,1/195.9,1/222.1,1/1665.5
マイジャグラーV,1012,"2,946",-909,9,7,1/184.1,1/327.3,1/420.9
マイジャグラーV,1013,"1,145",-856,2,0,1/572.5,1/572.5,1/0.0
マイジャグラーV,1014,"6,706","+1,809",34,19,1/126.5,1/197.2,1/352.9
マイジャグラーV,1015,"1,481",-262,5,2,1/211.6,1/296.2,1/740.5
マイジャグラーV,1016,"8,474",+488,32,31,1/134.5,1/264.8,1/273.4
マイジャグラーV,1017,"1,435",-697,3,3,1/239.2,1/478.3,1/478.3
マイジャグラーV,1018,"3,561","-1,465",7,13,1/178.1,1/508.7,1/273.9
マイジャグラーV,1019,"6,678",+700,31,15,1/145.2,1/215.4,1/445.2
マイジャグラーV,1020,"5,517","-1,006",17,16,1/167.2,1/324.5,1/344.8
マイジャグラーV,1021,"3,777",-691,12,7,1/198.8,1/314.8,1/539.6
マイジャグラーV,1022,"6,615",-791,21,16,1/178.8,1/315.0,1/413.4
マイジャグラーV,1023,"8,071",-915,30,18,1/168.1,1/269.0,1/448.4
マイジャグラーV,1024,"3,173",-738,9,9,1/176.3,1/352.6,1/352.6
マイジャグラーV,1025,"3,485",-397,11,8,1/183.4,1/316.8,1/435.6
マイジャグラーV,1026,"2,218",-768,6,5,1/201.6,1/369.7,1/443.6
マイジャグラーV,1027,"6,862","-1,394",21,22,1/159.6,1/326.8,1/311.9
マイジャグラーV,1028,"1,873",-891,5,2,1/267.6,1/374.6,1/936.5
マイジャグラーV,1029,"4,022",-771,12,9,1/191.5,1/335.2,1/446.9
マイジャグラーV,1030,"5,254","-1,159",15,13,1/187.6,1/350.3,1/404.2
マイジャグラーV,1031,"6,992","+1,006",28,23,1/137.1,1/249.7,1/304.0
マイジャグラーV,1032,"3,187",-338,13,5,1/177.1,1/245.2,1/637.4
マイジャグラーV,1033,"6,304",+782,28,12,1/157.6,1/225.1,1/525.3
マイジャグラーV,1034,"2,180",-632,6,9,1/145.3,1/363.3,1/242.2
マイジャグラーV,1035,"1,712",-432,6,2,1/214.0,1/285.3,1/856.0
マイジャグラーV,1036,"6,905","+1,350",32,18,1/138.1,1/215.8,1/383.6
マイジャグラーV,1037,"6,476","+1,735",34,15,1/132.2,1/190.5,1/431.7
マイジャグラーV,1038,"7,535","+2,341",39,21,1/125.6,1/193.2,1/358.8
マイジャグラーV,1039,"4,751",-197,15,19,1/139.7,1/316.7,1/250.1
マイジャグラーV,1040,"5,280",-274,18,15,1/160.0,1/293.3,1/352.0
マイジャグラーV,1041,"3,162","-1,276",7,8,1/210.8,1/451.7,1/395.2
マイジャグラーV,1042,"7,881",-374,28,20,1/164.2,1/281.5,1/394.1
マイジャグラーV,1043,"4,939",-606,17,11,1/176.4,1/290.5,1/449.0
マイジャグラーV,1044,"6,269","+1,918",27,28,1/114.0,1/232.2,1/223.9
