機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,236",-344,14,15,1/146.1,1/302.6,1/282.4
マイジャグラーV,1002,"8,108",+603,31,22,1/153.0,1/261.5,1/368.5
マイジャグラーV,1003,"5,145",+900,22,15,1/139.1,1/233.9,1/343.0
マイジャグラーV,1004,"2,257",-315,8,6,1/161.2,1/282.1,1/376.2
マイジャグラーV,1005,"2,950",-597,9,8,1/173.5,1/327.8,1/368.8
マイジャグラーV,1006,"2,760",-521,10,6,1/172.5,1/276.0,1/460.0
マイジャグラーV,1007,"6,616","+1,418",28,21,1/135.0,1/236.3,1/315.0
マイジャグラーV,1008,"2,711",-344,9,6,1/180.7,1/301.2,1/451.8
マイジャグラーV,1009,"4,545",-229,17,12,1/156.7,1/267.4,1/378.8
マイジャグラーV,1010,"6,070","-1,112",17,21,1/159.7,1/357.1,1/289.0
マイジャグラーV,1011,"3,465",-79,15,4,1/182.4,1/231.0,1/866.2
マイジャグラーV,1012,"2,862",-291,11,5,1/178.9,1/260.2,1/572.4
マイジャグラーV,1013,"2,108",-803,4,7,1/191.6,1/527.0,1/301.1
マイジャグラーV,1014,"3,560",+268,15,9,1/148.3,1/237.3,1/395.6
マイジャグラーV,1015,"5,147","+1,476",26,18,1/117.0,1/198.0,1/285.9
マイジャグラーV,1016,"1,584",+44,7,2,1/176.0,1/226.3,1/792.0
マイジャグラーV,1017,"3,041","-1,124",7,8,1/202.7,1/434.4,1/380.1
マイジャグラーV,1018,"6,619","+3,282",31,34,1/101.8,1/213.5,1/194.7
マイジャグラーV,1019,"2,131","-1,159",3,6,1/236.8,1/710.3,1/355.2
マイジャグラーV,1020,"5,929","+1,288",28,16,1/134.8,1/211.8,1/370.6
マイジャグラーV,1021,"5,346",-521,20,12,1/167.1,1/267.3,1/445.5
マイジャグラーV,1022,"5,156",+594,23,12,1/147.3,1/224.2,1/429.7
マイジャグラーV,1023,"5,599",-406,22,16,1/147.3,1/254.5,1/349.9
マイジャグラーV,1024,"2,275",-532,6,7,1/175.0,1/379.2,1/325.0
マイジャグラーV,1025,"1,915",-285,6,7,1/147.3,1/319.2,1/273.6
マイジャグラーV,1026,"8,130","+1,809",38,21,1/137.8,1/213.9,1/387.1
マイジャグラーV,1027,"6,031",-115,23,18,1/147.1,1/262.2,1/335.1
マイジャグラーV,1028,"3,262",-821,12,4,1/203.9,1/271.8,1/815.5
マイジャグラーV,1029,"6,742","-1,229",15,29,1/153.2,1/449.5,1/232.5
マイジャグラーV,1030,"1,731",-244,6,3,1/192.3,1/288.5,1/577.0
マイジャグラーV,1031,"1,736",-721,4,3,1/248.0,1/434.0,1/578.7
マイジャグラーV,1032,"4,559",-359,18,9,1/168.9,1/253.3,1/506.6
マイジャグラーV,1033,"7,650","+1,915",35,21,1/136.6,1/218.6,1/364.3
マイジャグラーV,1034,"2,955",-238,9,12,1/140.7,1/328.3,1/246.2
マイジャグラーV,1035,"4,544","+1,076",20,15,1/129.8,1/227.2,1/302.9
マイジャグラーV,1036,"6,791","+2,779",33,24,1/119.1,1/205.8,1/283.0
マイジャグラーV,1037,"1,335",-509,4,1,1/267.0,1/333.8,1/1335.0
マイジャグラーV,1038,"6,795",+18,24,27,1/133.2,1/283.1,1/251.7
マイジャグラーV,1039,"3,656",-74,14,8,1/166.2,1/261.1,1/457.0
マイジャグラーV,1040,"7,834","+1,135",31,28,1/132.8,1/252.7,1/279.8
マイジャグラーV,1041,"3,493",-947,10,9,1/183.8,1/349.3,1/388.1
