機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"1,964",+132,7,6,1/151.1,1/280.6,1/327.3
マイジャグラーV,1002,"8,097","+2,197",38,27,1/124.6,1/213.1,1/299.9
マイジャグラーV,1003,454,-121,2,0,1/227.0,1/227.0,1/0.0
マイジャグラーV,1004,"1,119",-432,3,2,1/223.8,1/373.0,1/559.5
マイジャグラーV,1005,"3,748",-29,16,6,1/170.4,1/234.2,1/624.7
マイジャグラーV,1006,913,+91,4,1,1/182.6,1/228.2,1/913.0
マイジャグラーV,1007,"2,376",-403,7,6,1/182.8,1/339.4,1/396.0
マイジャグラーV,1008,957,-832,1,1,1/478.5,1/957.0,1/957.0
マイジャグラーV,1009,"2,861",-209,9,9,1/158.9,1/317.9,1/317.9
マイジャグラーV,1010,"1,305",-721,3,1,1/326.2,1/435.0,1/1305.0
マイジャグラーV,1011,"1,232","-1,029",1,3,1/308.0,1/1232.0,1/410.7
マイジャグラーV,1012,"6,817",+262,24,20,1/154.9,1/284.0,1/340.9
マイジャグラーV,1013,696,-79,2,2,1/174.0,1/348.0,1/348.0
マイジャグラーV,1014,"2,820","-1,065",8,8,1/176.2,1/352.5,1/352.5
マイジャグラーV,1015,238,-238,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1016,"7,923","+2,106",34,36,1/113.2,1/233.0,1/220.1
マイジャグラーV,1017,488,-121,2,0,1/244.0,1/244.0,1/0.0
マイジャグラーV,1018,"2,629",-50,10,5,1/175.3,1/262.9,1/525.8
マイジャグラーV,1019,"4,438",+182,19,10,1/153.0,1/233.6,1/443.8
マイジャグラーV,1020,"3,222",-132,12,8,1/161.1,1/268.5,1/402.8
マイジャグラーV,1021,"6,443",+229,23,23,1/140.1,1/280.1,1/280.1
マイジャグラーV,1022,486,-315,1,0,1/486.0,1/486.0,1/0.0
マイジャグラーV,1023,"2,898",+468,11,10,1/138.0,1/263.5,1/289.8
マイジャグラーV,1024,"9,122","+1,315",32,42,1/123.3,1/285.1,1/217.2
マイジャグラーV,1025,144,-203,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1026,"6,624","+2,762",36,18,1/122.7,1/184.0,1/368.0
マイジャグラーV,1027,926,-638,2,0,1/463.0,1/463.0,1/0.0
マイジャグラーV,1028,"3,470",+900,15,14,1/119.7,1/231.3,1/247.9
マイジャグラーV,1029,633,-121,2,2,1/158.2,1/316.5,1/316.5
マイジャグラーV,1030,"7,255","+1,632",33,22,1/131.9,1/219.8,1/329.8
マイジャグラーV,1031,388,-221,1,0,1/388.0,1/388.0,1/0.0
マイジャグラーV,1032,"6,671","+1,382",26,28,1/123.5,1/256.6,1/238.2
マイジャグラーV,1033,"4,745",+297,20,11,1/153.1,1/237.2,1/431.4
マイジャグラーV,1034,"1,026",-126,4,1,1/205.2,1/256.5,1/1026.0
マイジャグラーV,1035,"5,070","-1,253",14,12,1/195.0,1/362.1,1/422.5
マイジャグラーV,1036,"1,447",-274,5,3,1/180.9,1/289.4,1/482.3
マイジャグラーV,1037,798,-609,1,1,1/399.0,1/798.0,1/798.0
マイジャグラーV,1038,784,-209,2,3,1/156.8,1/392.0,1/261.3
マイジャグラーV,1039,"6,644",+547,28,18,1/144.4,1/237.3,1/369.1
マイジャグラーV,1040,"1,604",-368,4,6,1/160.4,1/401.0,1/267.3
マイジャグラーV,1041,"4,557",-712,17,9,1/175.3,1/268.1,1/506.3
マイジャグラーV,1042,"1,084",-815,1,3,1/271.0,1/1084.0,1/361.3
