機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"7,145","+1,700",32,25,1/125.4,1/223.3,1/285.8
マイジャグラーV,1002,267,-356,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1003,"1,154",-385,2,6,1/144.2,1/577.0,1/192.3
マイジャグラーV,1004,"1,380",-126,5,1,1/230.0,1/276.0,1/1380.0
マイジャグラーV,1005,"7,280",+750,31,25,1/130.0,1/234.8,1/291.2
マイジャグラーV,1006,"1,268",-274,3,6,1/140.9,1/422.7,1/211.3
マイジャグラーV,1007,"1,955",-479,6,6,1/162.9,1/325.8,1/325.8
マイジャグラーV,1008,"6,572","+1,888",32,18,1/131.4,1/205.4,1/365.1
マイジャグラーV,1009,"2,044",-335,8,4,1/170.3,1/255.5,1/511.0
マイジャグラーV,1010,"1,691",-485,5,4,1/187.9,1/338.2,1/422.8
マイジャグラーV,1011,"7,694","+3,094",40,28,1/113.1,1/192.3,1/274.8
マイジャグラーV,1012,"3,931",+850,20,8,1/140.4,1/196.6,1/491.4
マイジャグラーV,1013,"2,454",-821,7,6,1/188.8,1/350.6,1/409.0
マイジャグラーV,1014,"4,808",-168,15,18,1/145.7,1/320.5,1/267.1
マイジャグラーV,1015,"2,437",-726,6,7,1/187.5,1/406.2,1/348.1
マイジャグラーV,1016,843,-250,3,0,1/281.0,1/281.0,1/0.0
マイジャグラーV,1017,"3,509",-338,14,7,1/167.1,1/250.6,1/501.3
マイジャグラーV,1018,890,-138,3,2,1/178.0,1/296.7,1/445.0
マイジャグラーV,1019,"3,809",+947,18,15,1/115.4,1/211.6,1/253.9
マイジャグラーV,1020,"9,187","+2,568",41,29,1/131.2,1/224.1,1/316.8
マイジャグラーV,1021,"3,566",+300,14,11,1/142.6,1/254.7,1/324.2
マイジャグラーV,1022,627,-415,1,1,1/313.5,1/627.0,1/627.0
マイジャグラーV,1023,"6,303","+2,656",33,22,1/114.6,1/191.0,1/286.5
マイジャグラーV,1024,"2,317",-315,5,9,1/165.5,1/463.4,1/257.4
マイジャグラーV,1025,"1,325","-1,135",1,2,1/441.7,1/1325.0,1/662.5
マイジャグラーV,1026,"3,927",-91,16,9,1/157.1,1/245.4,1/436.3
マイジャグラーV,1027,"6,716","+1,862",31,22,1/126.7,1/216.6,1/305.3
マイジャグラーV,1028,"1,497",-168,7,0,1/213.9,1/213.9,1/0.0
マイジャグラーV,1029,716,-556,1,1,1/358.0,1/716.0,1/716.0
マイジャグラーV,1030,"1,181",-444,3,3,1/196.8,1/393.7,1/393.7
マイジャグラーV,1031,"4,142","-1,665",11,6,1/243.6,1/376.5,1/690.3
マイジャグラーV,1032,446,-185,1,1,1/223.0,1/446.0,1/446.0
マイジャグラーV,1033,"1,032",-403,2,2,1/258.0,1/516.0,1/516.0
マイジャグラーV,1034,"5,299",-206,17,16,1/160.6,1/311.7,1/331.2
マイジャグラーV,1035,"1,838",+91,8,3,1/167.1,1/229.8,1/612.7
マイジャグラーV,1036,"2,195",-994,4,5,1/243.9,1/548.8,1/439.0
マイジャグラーV,1037,"4,598",-979,15,13,1/164.2,1/306.5,1/353.7
マイジャグラーV,1038,670,-421,1,1,1/335.0,1/670.0,1/670.0
マイジャグラーV,1039,"1,783",-32,7,3,1/178.3,1/254.7,1/594.3
マイジャグラーV,1040,495,-521,0,1,1/495.0,1/0.0,1/495.0
マイジャグラーV,1041,"5,447",+771,22,18,1/136.2,1/247.6,1/302.6
マイジャグラーV,1042,"4,136","+1,324",20,15,1/118.2,1/206.8,1/275.7
マイジャグラーV,1043,"3,629",+103,16,8,1/151.2,1/226.8,1/453.6
マイジャグラーV,1044,"2,937",+115,11,9,1/146.8,1/267.0,1/326.3
マイジャグラーV,1045,493,-438,1,0,1/493.0,1/493.0,1/0.0
マイジャグラーV,1046,"2,476",+574,12,5,1/145.6,1/206.3,1/495.2
マイジャグラーV,1047,850,-468,3,0,1/283.3,1/283.3,1/0.0
マイジャグラーV,1048,"4,548",-774,15,12,1/168.4,1/303.2,1/379.0
マイジャグラーV,1049,"1,943",-921,4,5,1/215.9,1/485.8,1/388.6
マイジャグラーV,1050,"1,301",-438,4,1,1/260.2,1/325.2,1/1301.0
マイジャグラーV,1069,"1,013",-538,2,1,1/337.7,1/506.5,1/1013.0
マイジャグラーV,1070,"7,469",+935,32,23,1/135.8,1/233.4,1/324.7
マイジャグラーV,1071,"1,290",-556,3,2,1/258.0,1/430.0,1/645.0
マイジャグラーV,1072,"5,187",-500,16,19,1/148.2,1/324.2,1/273.0
マイジャグラーV,1073,"7,760",+147,29,25,1/143.7,1/267.6,1/310.4
マイジャグラーV,1074,"2,778",-68,12,4,1/173.6,1/231.5,1/694.5
マイジャグラーV,1075,"5,350","+2,956",31,16,1/113.8,1/172.6,1/334.4
マイジャグラーV,1076,"4,353",-65,18,10,1/155.5,1/241.8,1/435.3
マイジャグラーV,1077,"1,188",-179,4,2,1/198.0,1/297.0,1/594.0
マイジャグラーV,1078,"1,300",-421,4,1,1/260.0,1/325.0,1/1300.0
マイジャグラーV,1079,344,-415,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1080,"4,334",+829,21,10,1/139.8,1/206.4,1/433.4
マイジャグラーV,1081,"2,402",-679,6,5,1/218.4,1/400.3,1/480.4
マイジャグラーV,1082,"2,928",-868,6,11,1/172.2,1/488.0,1/266.2
マイジャグラーV,1083,"1,674",-226,7,2,1/186.0,1/239.1,1/837.0
マイジャグラーV,1084,"1,621",+256,8,2,1/162.1,1/202.6,1/810.5
マイジャグラーV,1085,"6,709","+2,109",34,16,1/134.2,1/197.3,1/419.3
マイジャグラーV,1086,640,-568,1,1,1/320.0,1/640.0,1/640.0
マイジャグラーV,1087,"1,117",-485,2,3,1/223.4,1/558.5,1/372.3
マイジャグラーV,1088,"2,332",+156,11,3,1/166.6,1/212.0,1/777.3
マイジャグラーV,1089,954,-268,3,1,1/238.5,1/318.0,1/954.0
マイジャグラーV,1090,"1,255",-944,1,4,1/251.0,1/1255.0,1/313.8
マイジャグラーV,1091,668,-726,0,1,1/668.0,1/0.0,1/668.0
マイジャグラーV,1092,"1,679",-532,5,6,1/152.6,1/335.8,1/279.8
マイジャグラーV,1093,"4,534","+1,594",23,13,1/125.9,1/197.1,1/348.8
マイジャグラーV,1094,"2,830",+826,14,8,1/128.6,1/202.1,1/353.8
マイジャグラーV,1095,"4,003",-559,12,11,1/174.0,1/333.6,1/363.9
マイジャグラーV,1096,"2,460",+156,10,6,1/153.8,1/246.0,1/410.0
マイジャグラーV,1097,"1,264",+15,6,1,1/180.6,1/210.7,1/1264.0
マイジャグラーV,1098,"2,351",+103,9,7,1/146.9,1/261.2,1/335.9
マイジャグラーV,1099,"2,028",+74,7,4,1/184.4,1/289.7,1/507.0
モンスターハンターライズ,2059,"2,001",+744,31,9,1/50.0,1/64.5,1/222.3
モンスターハンターライズ,2060,639,-644,2,2,1/159.8,1/319.5,1/319.5
モンスターハンターライズ,2061,343,-26,4,2,1/57.2,1/85.8,1/171.5
